time,leader_position,follower_position,leader_velocity,follower_velocity,distance_error
27.200000000000117,442.125,425.59264525869486,12.5,12.401342739636807,0.40154845334542344
27.300000000000118,443.375,426.8354738507498,12.5,12.428285920549278,0.38101200166833493
27.40000000000012,443.375,428.0744323565838,12.5,12.389585058340382,-0.8887597712990711
27.50000000000012,445.875,429.3163290948765,12.5,12.41896738292694,0.4109825850757929
27.600000000000122,447.125,430.56082261171673,12.5,12.444935168402614,0.3897035221965659
27.700000000000124,448.375,431.80760285830917,12.5,12.467802465924438,0.369242219880654
27.800000000000125,449.625,433.05638865855303,12.5,12.487858002438802,0.34959467576639724
27.900000000000126,450.875,434.30692536147245,12.5,12.505367029194106,0.33075333900816517
28.000000000000128,452.125,435.558982666205,12.5,12.52057304732525,0.31270760933344377
28.10000000000013,453.375,436.8123526079913,12.5,12.533699417862717,0.2954442864697526
28.20000000000013,454.625,438.06684769430535,12.5,12.544950863141,0.2789479741460106
28.300000000000132,455.875,439.3222991809271,12.5,12.554514866217403,0.2632014425536475
28.400000000000134,457.125,440.57855547838335,12.5,12.562562974562788,0.24818595285552192
28.500000000000135,458.375,441.8354806797784,12.5,12.569252013950457,0.233881547053862
28.600000000000136,459.625,443.0929532015932,12.5,12.574725218147977,0.22026730627112912
28.700000000000138,459.625,444.3446145295641,12.5,12.516613279709079,-1.0426784197411934
28.80000000000014,462.125,445.59746181225097,12.5,12.528472826868692,0.26377219072679736
28.90000000000014,463.375,446.8513266391273,12.5,12.538648268763213,0.24906536088033704
29.000000000000142,464.625,448.10605740531406,12.5,12.54730766186763,0.2350250921094812
29.100000000000144,465.875,449.36151788486995,12.5,12.554604795559134,0.22163493281831137
29.200000000000145,465.875,450.61133591265923,12.5,12.49818027789295,-1.0411226804290905
29.300000000000146,465.875,451.8499959172726,12.5,12.386600046133905,-2.2345161905521778
29.400000000000148,465.875,453.07275514169993,12.5,12.227592244272866,-3.361595963406529
29.50000000000015,465.875,454.27556689124316,12.5,12.028117495432397,-4.425347385972795
29.60000000000015,465.875,455.4550102788896,12.5,11.794433876464028,-5.428684386675556
29.700000000000152,465.875,456.6082259747475,12.5,11.532156958579225,-6.374444155353601
