time,master_s,slave1_s,slave2_s,slave3_s,master_velocity,slave1_velocity,slave2_velocity,slave3_velocity,desired_distance_slave1,desired_distance_slave2,desired_distance_slave3,distance_master_slave1,distance_slave1_slave2,distance_slave2_slave3,error_slave1,error_slave2,error_slave3
49.10000000000043,70.91249999999998,64.3499999989782,57.78749999127826,51.22499995222727,1.2500000000000049,1.250000000569528,1.2500000047221784,1.250000025199673,6.5625000007119105,6.562500005902723,6.562500031499591,6.562500001021775,6.562500007699946,6.562500039050988,3.098641343513009e-10,1.7972228150142655e-09,7.55139684116557e-09
49.20000000000043,71.03749999999998,64.47499999903215,57.91249999172624,51.349999954621175,1.2500000000000049,1.2500000005394594,1.2500000044798276,1.2500000239390432,6.562500000674325,6.562500005599785,6.562500029923804,6.56250000096783,6.562500007305907,6.5625000371050675,2.93505664217264e-10,1.7061223545056237e-09,7.181263583788677e-09
49.30000000000043,71.16249999999998,64.59999999908325,58.03749999215123,51.47499995689531,1.2500000000000049,1.2500000005109784,1.2500000042499042,1.2500000227413692,6.562500000638723,6.56250000531238,6.562500028426712,6.562500000916728,6.562500006932019,6.562500035255923,2.780051744366574e-10,1.6196395336010028e-09,6.8292109745016205e-09
49.40000000000043,71.28749999999998,64.72499999913165,58.16249999255441,51.59999995905566,1.2500000000000049,1.2500000004840008,1.250000004031772,1.2500000216035125,6.5625000006050005,6.562500005039715,6.562500027004391,6.562500000868326,6.562500006577245,6.56250003349875,2.6332536151585373e-10,1.5375301032349853e-09,6.494359716668896e-09
49.50000000000043,71.41249999999998,64.8499999991775,58.287499992936894,51.724999961107905,1.2500000000000049,1.2500000004584475,1.250000003824827,1.2500000205224913,6.56250000057306,6.562500004781033,6.562500025653114,6.562500000822482,6.5625000062406045,6.562500031828989,2.4942181653386797e-10,1.4595711306242265e-09,6.175874922575986e-09
49.600000000000435,71.53749999999998,64.97499999922093,58.41249999329975,51.84999996305745,1.2500000000000049,1.250000000434243,1.250000003628495,1.250000019495472,6.562500000542804,6.562500004535619,6.56250002436934,6.562500000779053,6.56250000592118,6.5625000302422976,2.362492423912954e-10,1.3855609992674545e-09,5.8729572316451595e-09
49.700000000000436,71.66249999999998,65.09999999926205,58.53749999364397,51.97499996490942,1.2500000000000049,1.2500000004113165,1.250000003442233,1.2500000185197617,6.562500000514145,6.562500004302791,6.562500023149703,6.562500000737927,6.562500005618084,6.562500028734547,2.2378188191396475e-10,1.315292763592879e-09,5.584844586792315e-09
49.80000000000044,71.78749999999998,65.22499999930102,58.66249999397052,52.099999966668705,1.2500000000000049,1.2500000003896008,1.2500000032655243,1.2500000175928017,6.562500000487001,6.5625000040819055,6.562500021991002,6.562500000698961,6.562500005330499,6.562500027301816,2.1196022714775609e-10,1.2485932288086588e-09,5.310814010783815e-09
49.90000000000044,71.91249999999998,65.34999999933792,58.78749999428031,52.22499996833992,1.2500000000000049,1.250000000369031,1.2500000030978802,1.25000001671216,6.562500000461289,6.56250000387235,6.5625000208902,6.562500000662055,6.562500005057615,6.562500025940388,2.007665145242754e-10,1.1852643311272004e-09,5.05018782348543e-09
50.00000000000044,72.03749999999998,65.47499999937288,58.91249999457419,52.349999969927474,1.2500000000000049,1.2500000003495473,1.2500000029388354,1.2500000158755271,6.562500000436934,6.562500003673544,6.562500019844409,6.562500000627097,6.562500004798693,6.562500024646717,1.901625523714756e-10,1.1251488629682171e-09,4.802307884688162e-09
50.10000000000044,72.16249999999998,65.599999999406,59.037499994852986,52.474999971435544,1.2500000000000049,1.250000000331092,1.2500000027879499,1.2500000150807071,6.5625000004138645,6.562500003484937,6.5625000188508835,6.562500000593985,6.562500004553009,6.562500023417442,1.80120807158346e-10,1.068071853183028e-09,4.5665586867471575e-09
50.20000000000044,72.28749999999998,65.72499999943736,59.162499995117464,52.599999972868105,1.2500000000000049,1.2500000003136111,1.2500000026448048,1.2500000143256145,6.5625000003920135,6.562500003306006,6.562500017907018,6.562500000562622,6.562500004319894,6.56250002224936,1.7060841628335766e-10,1.0138876405108022e-09,4.34234159740754e-09
50.300000000000445,72.41249999999998,65.84999999946706,59.287499995368364,52.72499997422893,1.2500000000000049,1.250000000297053,1.2500000025090037,1.2500000136082667,6.562500000371316,6.562500003136255,6.562500017010334,6.562500000532921,6.562500004098695,6.562500021139435,1.6160495164285749e-10,9.624399055496724e-10,4.129101505156996e-09
50.400000000000446,72.53749999999998,65.9749999994952,59.41249999560638,52.849999975521605,1.2500000000000049,1.2500000002813694,1.2500000023801696,1.2500000129267808,6.5625000003517115,6.562500002975212,6.5625000161584754,6.562500000504784,6.562500003888815,6.5625000200847765,1.5307222156479838e-10,9.136025269640413e-10,3.926301062051607e-09
50.50000000000045,72.66249999999998,66.09999999952184,59.53749999583218,52.974999976749544,1.2500000000000049,1.250000000266514,1.2500000022579458,1.2500000122793669,6.562500000333142,6.562500002822432,6.562500015349208,6.562500000478138,6.562500003689664,6.562500019082634,1.4499601519446514e-10,8.672316198499175e-10,3.733426012786367e-09
50.60000000000045,72.78749999999998,66.22499999954708,59.66249999604638,53.09999997791598,1.2500000000000049,1.250000000252443,1.2500000021419928,1.2500000116643244,6.562500000315554,6.562500002677491,6.562500014580405,6.5625000004529,6.562500003500702,6.5625000181304,1.3734613446558797e-10,8.232108328343202e-10,3.549994964657799e-09
50.70000000000045,72.91249999999998,66.349999999571,59.78749999624958,53.224999979023984,1.2500000000000049,1.2500000002391152,1.2500000020319895,1.2500000110800376,6.562500000298894,6.562500002539987,6.562500013850046,6.562500000428983,6.562500003321418,6.562500017225595,1.3008882859821824e-10,7.814309199716263e-10,3.375548729422917e-09
50.80000000000045,73.03749999999998,66.47499999959365,59.91249999644234,53.34999998007648,1.2500000000000049,1.2500000002264908,1.2500000019276312,1.2500000105249711,6.562500000283114,6.562500002409539,6.562500013156214,6.562500000406331,6.562500003151307,6.56250001636586,1.2321699216499837e-10,7.417675362830778e-10,3.2096458824071306e-09
50.90000000000045,73.16249999999998,66.59999999961511,60.03749999662521,53.47499998107625,1.2500000000000049,1.2500000002145328,1.2500000018286284,1.2500000099976663,6.562500000268166,6.562500002285786,6.5625000124970825,6.562500000384873,6.5625000029899,6.562500015548956,1.1670664434859646e-10,7.041141003583107e-10,3.051873420645279e-09
51.000000000000455,73.28749999999998,66.72499999963543,60.16249999679868,53.59999998202593,1.2500000000000049,1.250000000203206,1.2500000017347064,1.250000009496737,6.5625000002540075,6.562500002168383,6.562500011870921,6.562500000364551,6.5625000028367495,6.562500014772752,1.1054357429429729e-10,6.6836669532222e-10,2.901830775670078e-09
51.100000000000456,73.41249999999998,66.84999999965467,60.28749999696324,53.72499998292801,1.2500000000000049,1.250000000192477,1.2500000016456048,1.250000009020866,6.562500000240596,6.562500002057006,6.562500011276082,6.56250000034531,6.562500002691429,6.56250001403523,1.0471357114738566e-10,6.344231806565404e-10,2.759147577080512e-09
51.20000000000046,73.53749999999998,66.9749999996729,60.41249999711935,53.84999998378489,1.2500000000000049,1.2500000001823148,1.2500000015610757,1.2500000085688026,6.562500000227893,6.562500001951345,6.562500010711004,6.562500000327077,6.562500002553556,6.562500013334457,9.918377230633268e-11,6.022107257308562e-10,2.623453454475566e-09
51.30000000000046,73.66249999999998,67.09999999969017,60.53749999726744,53.974999984598824,1.2500000000000049,1.2500000001726892,1.2500000014808854,1.2500000081393572,6.562500000215861,6.562500001851107,6.562500010174197,6.562500000309811,6.5625000024227305,6.562500012668615,9.394973687903985e-11,5.716236373132233e-10,2.4944180054831122e-09
51.40000000000046,73.78749999999998,67.22499999970653,60.66249999740792,54.099999985371966,1.2500000000000049,1.250000000163572,1.250000001404811,1.2500000077314004,6.562500000204465,6.562500001756014,6.562500009664251,6.562500000293454,6.562500002298606,6.5625000120359545,8.898926040501465e-11,5.425917493084853e-10,2.371703722303664e-09
51.50000000000046,73.91249999999998,67.34999999972202,60.78749999754118,54.224999986106354,1.2500000000000049,1.250000000154936,1.2500000013326413,1.2500000073438584,6.56250000019367,6.562500001665802,6.562500009179823,6.562500000277964,6.562500002180833,6.562500011434828,8.429434927847979e-11,5.150315729451904e-10,2.255005071560845e-09
51.60000000000046,74.03749999999998,67.4749999997367,60.9124999976676,54.34999998680392,1.2500000000000049,1.2500000001467564,1.2500000012641765,1.2500000069757113,6.562500000183445,6.56250000158022,6.562500008719639,6.5625000002632845,6.562500002069093,6.56250001086368,7.983924632526396e-11,4.888729421281823e-10,2.14404050069561e-09
51.700000000000465,74.16249999999998,67.5999999997506,61.03749999778753,54.474999987466525,1.2500000000000049,1.2500000001390081,1.2500000011992265,1.2500000066259906,6.56250000017376,6.562500001499033,6.5625000082824885,6.562500000249386,6.562500001963066,6.562500010321003,7.562661608062626e-11,4.6403325626442893e-10,2.0385142462941985e-09
