time,master_s,slave1_s,slave2_s,slave3_s,master_velocity,slave1_velocity,slave2_velocity,slave3_velocity,distance_master_slave1,distance_slave1_slave2,distance_slave2_slave3,error_slave1,error_slave2,error_slave3
17.407097578048706,6.485999999999999,2.347338623334275,-2.512802201787163,-8.705150127417813,1.8800000000000008,1.436074562444537,1.4964076466455347,1.6120061221307287,4.138661376665723,4.860140825121438,6.192347925630649,-0.8613386233342766,-0.1398591748785618,1.1923479256306493
17.50707483291626,6.485999999999999,2.347338623334275,-2.512802201787163,-8.705150127417813,1.8800000000000008,1.436074562444537,1.4964076466455347,1.6120061221307287,4.138661376665723,4.860140825121438,6.192347925630649,-0.8613386233342766,-0.1398591748785618,1.1923479256306493
17.607099294662476,6.485999999999999,2.347338623334275,-2.512802201787163,-8.544855118309604,1.8800000000000008,1.436074562444537,1.4964076466455347,1.6029500910820946,4.138661376665723,4.860140825121438,6.03205291652244,-0.8613386233342766,-0.1398591748785618,1.0320529165224404
17.707120180130005,6.485999999999999,2.489250789962501,-2.512802201787163,-8.544855118309604,1.8800000000000008,1.4191216662822603,1.4964076466455347,1.6029500910820946,3.996749210037498,5.002052991749665,6.03205291652244,-1.003250789962502,0.0020529917496645567,1.0320529165224404
17.80711007118225,6.673999999999999,2.489250789962501,-2.512802201787163,-8.544855118309604,1.8800000000000008,1.4191216662822603,1.4964076466455347,1.6029500910820946,4.184749210037498,5.002052991749665,6.03205291652244,-0.8152507899625023,0.0020529917496645567,1.0320529165224404
17.907113790512085,6.673999999999999,2.489250789962501,-2.3648947173574846,-8.544855118309604,1.8800000000000008,1.4191216662822603,1.4790748442967872,1.6029500910820946,4.184749210037498,4.854145507319986,6.179960400952119,-0.8152507899625023,-0.14585449268001405,1.179960400952119
18.008360624313354,6.673999999999999,2.489250789962501,-2.3648947173574846,-8.385479303511756,1.8800000000000008,1.4191216662822603,1.4790748442967872,1.5937581479784775,4.184749210037498,4.854145507319986,6.020584586154271,-0.8152507899625023,-0.14585449268001405,1.0205845861542713
18.10710597038269,6.673999999999999,2.6298337293106564,-2.3648947173574846,-8.385479303511756,1.8800000000000008,1.4058293934815544,1.4790748442967872,1.5937581479784775,4.044166270689342,4.994728446668141,6.020584586154271,-0.9558337293106582,-0.005271553331859025,1.0205845861542713
18.20784068107605,6.673999999999999,2.6298337293106564,-2.3648947173574846,-8.385479303511756,1.8800000000000008,1.4058293934815544,1.4790748442967872,1.5937581479784775,4.044166270689342,4.994728446668141,6.020584586154271,-0.9558337293106582,-0.005271553331859025,1.0205845861542713
18.307112216949463,6.861999999999998,2.6298337293106564,-2.3648947173574846,-8.385479303511756,1.8800000000000008,1.4058293934815544,1.4790748442967872,1.5937581479784775,4.232166270689342,4.994728446668141,6.020584586154271,-0.7678337293106576,-0.005271553331859025,1.0205845861542713
18.407055377960205,6.861999999999998,2.6298337293106564,-2.3648947173574846,-8.22704783917862,1.8800000000000008,1.4058293934815544,1.4790748442967872,1.5843146433313637,4.232166270689342,4.994728446668141,5.862153121821136,-0.7678337293106576,-0.005271553331859025,0.8621531218211356
21.11879062652588,6.861999999999998,2.6298337293106564,-2.218770068479165,-8.22704783917862,1.8800000000000008,1.4058293934815544,1.461246488783195,1.5843146433313637,4.232166270689342,4.8486037977898215,6.008277770699456,-0.7678337293106576,-0.15139620221017847,1.008277770699456
21.207082271575928,6.861999999999998,2.769430864864406,-2.218770068479165,-8.22704783917862,1.8800000000000008,1.3959713555374973,1.461246488783195,1.5843146433313637,4.092569135135593,4.988200933343571,6.008277770699456,-0.9074308648644074,-0.011799066656428714,1.008277770699456
21.30753803253174,6.861999999999998,2.769430864864406,-2.218770068479165,-8.22704783917862,1.8800000000000008,1.3959713555374973,1.461246488783195,1.5843146433313637,4.092569135135593,4.988200933343571,6.008277770699456,-0.9074308648644074,-0.011799066656428714,1.008277770699456
21.407073974609375,6.861999999999998,2.769430864864406,-2.218770068479165,-8.069594921910712,1.8800000000000008,1.3959713555374973,1.461246488783195,1.574529172679095,4.092569135135593,4.988200933343571,5.850824853431547,-0.9074308648644074,-0.011799066656428714,0.850824853431547
21.50706720352173,7.049999999999998,2.769430864864406,-2.218770068479165,-8.069594921910712,1.8800000000000008,1.3959713555374973,1.461246488783195,1.574529172679095,4.2805691351355915,4.988200933343571,5.850824853431547,-0.7194308648644085,-0.011799066656428714,0.850824853431547
21.607472896575928,7.049999999999998,2.9083630752495337,-2.218770068479165,-8.069594921910712,1.8800000000000008,1.3893221038512773,1.461246488783195,1.574529172679095,4.141636924750465,5.127133143728699,5.850824853431547,-0.8583630752495353,0.12713314372869888,0.850824853431547
21.707223415374756,7.049999999999998,2.9083630752495337,-2.0744423138886448,-8.069594921910712,1.8800000000000008,1.3893221038512773,1.4432775459052036,1.574529172679095,4.141636924750465,4.9828053891381785,5.995152608022067,-0.8583630752495353,-0.017194610861821502,0.9951526080220674
21.8070969581604,7.049999999999998,2.9083630752495337,-2.0744423138886448,-8.069594921910712,1.8800000000000008,1.3893221038512773,1.4432775459052036,1.574529172679095,4.141636924750465,4.9828053891381785,5.995152608022067,-0.8583630752495353,-0.017194610861821502,0.9951526080220674
21.907137393951416,7.049999999999998,2.9083630752495337,-2.0744423138886448,-7.913161421084029,1.8800000000000008,1.3893221038512773,1.4432775459052036,1.5643350082668321,4.141636924750465,4.9828053891381785,5.838719107195384,-0.8583630752495353,-0.017194610861821502,0.8387191071953843
22.0071804523468,7.049999999999998,3.0469288934276038,-2.0744423138886448,-7.913161421084029,1.8800000000000008,1.3856581817806983,1.4432775459052036,1.5643350082668321,4.003071106572394,5.1213712073162485,5.838719107195384,-0.9969288934276062,0.12137120731624851,0.8387191071953843
22.107068061828613,7.237999999999998,3.0469288934276038,-2.0744423138886448,-7.913161421084029,1.8800000000000008,1.3856581817806983,1.4432775459052036,1.5643350082668321,4.1910711065723945,5.1213712073162485,5.838719107195384,-0.8089288934276055,0.12137120731624851,0.8387191071953843
22.20707106590271,7.237999999999998,3.0469288934276038,-1.9318927643015171,-7.913161421084029,1.8800000000000008,1.3856581817806983,1.4254954958712767,1.5643350082668321,4.1910711065723945,4.978821657729121,5.981268656782511,-0.8089288934276055,-0.021178342270879114,0.9812686567825111
22.307042598724365,7.237999999999998,3.0469288934276038,-1.9318927643015171,-7.913161421084029,1.8800000000000008,1.3856581817806983,1.4254954958712767,1.5643350082668321,4.1910711065723945,4.978821657729121,5.981268656782511,-0.8089288934276055,-0.021178342270879114,0.9812686567825111
22.40722107887268,7.237999999999998,3.18446480168429,-1.9318927643015171,-7.913161421084029,1.8800000000000008,1.3753590825668622,1.4254954958712767,1.5643350082668321,4.053535198315708,5.1163575659858065,5.981268656782511,-0.946464801684292,0.11635756598580649,0.9812686567825111
22.507057905197144,7.237999999999998,3.18446480168429,-1.9318927643015171,-7.7577926812094775,1.8800000000000008,1.3753590825668622,1.4254954958712767,1.5536873987455104,4.053535198315708,5.1163575659858065,5.825899916907961,-0.946464801684292,0.11635756598580649,0.8258999169079608
22.607168197631836,7.237999999999998,3.18446480168429,-1.79107278969123,-7.7577926812094775,1.8800000000000008,1.3753590825668622,1.4081997461028706,1.5536873987455104,4.053535198315708,4.97553759137552,5.966719891518247,-0.946464801684292,-0.024462408624479792,0.9667198915182471
22.707072019577026,7.4259999999999975,3.18446480168429,-1.79107278969123,-7.7577926812094775,1.8800000000000008,1.3753590825668622,1.4081997461028706,1.5536873987455104,4.241535198315708,4.97553759137552,5.966719891518247,-0.7584648016842923,-0.024462408624479792,0.9667198915182471
22.80711030960083,7.4259999999999975,3.18446480168429,-1.79107278969123,-7.7577926812094775,1.8800000000000008,1.3753590825668622,1.4081997461028706,1.5536873987455104,4.241535198315708,4.97553759137552,5.966719891518247,-0.7584648016842923,-0.024462408624479792,0.9667198915182471
22.90775418281555,7.4259999999999975,3.3213055132720197,-1.79107278969123,-7.7577926812094775,1.8800000000000008,1.3684071158772988,1.4081997461028706,1.5536873987455104,4.104694486727977,5.11237830296325,5.966719891518247,-0.8953055132720227,0.11237830296324969,0.9667198915182471
23.007272481918335,7.613999999999997,3.3213055132720197,-1.79107278969123,-7.7577926812094775,1.8800000000000008,1.3684071158772988,1.4081997461028706,1.5536873987455104,4.292694486727978,5.11237830296325,5.966719891518247,-0.7073055132720221,0.11237830296324969,0.9667198915182471
23.108128547668457,7.613999999999997,3.3213055132720197,-1.6519066568942518,-7.7577926812094775,1.8800000000000008,1.3684071158772988,1.3916613279697814,1.5536873987455104,4.292694486727978,4.9732121701662715,6.105886024315225,-0.7073055132720221,-0.026787829833728516,1.1058860243152253
23.20706343650818,7.613999999999997,3.457762440366371,-1.6519066568942518,-7.7577926812094775,1.8800000000000008,1.3645692709435138,1.3916613279697814,1.5536873987455104,4.156237559633626,5.109669097260623,6.105886024315225,-0.8437624403663744,0.1096690972606229,1.1058860243152253
23.307291269302368,7.613999999999997,3.457762440366371,-1.6519066568942518,-7.603536504257944,1.8800000000000008,1.3645692709435138,1.3916613279697814,1.5425617695153322,4.156237559633626,5.109669097260623,5.951629847363693,-0.8437624403663744,0.1096690972606229,0.9516298473636926
23.407083749771118,7.613999999999997,3.457762440366371,-1.6519066568942518,-7.603536504257944,1.8800000000000008,1.3645692709435138,1.3916613279697814,1.5425617695153322,4.156237559633626,5.109669097260623,5.951629847363693,-0.8437624403663744,0.1096690972606229,0.9516298473636926
